"","x"
"1",-0.0571460259688692
"2",-0.00620886066660198
"3",-0.0395624314507312
"4",0.0408716829933926
"5",0.04212521283395
"6",-0.03224021715471
"7",-0.0183168360710653
"8",0.0274608884116638
"9",0.0266949135741559
"10",0.0162393685735456
"11",0.00494561566354967
"12",0.00916465267372679
"13",0.0108939926593088
"14",-0.0334473558508712
"15",0.0172643209322842
"16",-0.0236738535408634
"17",-0.00748511103714655
"18",-0.0384801146957123
"19",0.0136138913967443
"20",0.0279360986883201
"21",0.0054098488559795
"22",0.0330799003067472
"23",0.0078438082522343
"24",0.0181258326099503
"25",0.0241700501098396
"26",-0.0146201900242602
"27",0.0276640532228551
"28",-0.020309038899212
"29",0.00524167299514744
"30",0.000502301092545565
"31",0.00155508020335304
"32",0.027020872885247
"33",-0.030620672686112
"34",-0.00673654391027689
"35",0.0376671322512578
"36",0.0146861598692229
"37",-0.00589696707300114
"38",-0.00275949500777806
"39",0.0256285496987534
"40",0.0184357336239458
"41",-0.00620009765080276
"42",0.033155385072682
"43",-0.00202451482845589
"44",-0.0116912665878992
"45",0.0101426201195505
"46",0.0300904026807309
"47",0.000348670893872693
"48",-0.0284032729836845
"49",-0.0417395126341624
"50",-0.0267012660301322
"51",0.0289847935853924
"52",0.0169705781195795
"53",-0.0399984016646524
"54",0.0218166753198528
"55",0.0319707945277177
"56",0.015473478501832
"57",0.0045276359600841
"58",-0.000901065313611227
"59",-0.0254638494640531
"60",-0.0399312009318091
"61",-0.0410447656913568
"62",0.0254567093465177
"63",-0.079425483305279
"64",-0.0178659573718107
"65",0.00488813936825672
"66",0.023313267386678
"67",0.041063789653478
"68",-0.0598349776351395
"69",-0.0320984362073151
"70",-0.0731957577451166
"71",-0.0249394842625978
"72",-0.101684107467262
"73",0.0635361491751834
"74",0.0694181173892563
"75",-0.0232437750895702
"76",-0.0170147051422376
"77",-0.0453043643556406
"78",0.0636186744068254
"79",-0.0221059167036017
"80",0.038885954682522
"81",0.0226947572761613
"82",0.0249209058879867
"83",-0.0445942890253228
"84",-0.0208582239337733
"85",0.00348163608759933
"86",0.0256294328646369
"87",-0.0393949047323883
"88",-0.0232614470172869
"89",-0.0574871239282455
"90",0.0333688217750652
"91",0.00838858523737329
"92",0.0220250443108778
"93",0.030013638190626
"94",-0.0197248375701626
"95",-0.0295831375097695
"96",-0.0428143454218404
"97",-0.00775474268588816
"98",-0.0611823004532042
"99",0.0329656464616317
"100",-0.0201552230759923
"101",-7.48776219214875e-05
"102",0.0763718776012432
"103",-0.0170752458879111
"104",0.0520178378503342
"105",0.0624550542507105
"106",0.0021951145270247
"107",-0.0172579839514224
"108",0.0218265741491628
"109",-0.00357477790460692
"110",0.0127995098392031
"111",-0.0279839005517228
"112",0.0218279640015968
"113",-0.0140291796756902
"114",0.0126467867728692
"115",0.00384620849687778
"116",0.0329363728036061
"117",0.00588017223096493
"118",0.0125413751943118
"119",-0.0317917998485839
"120",-0.0235163454783205
"121",0.0172174009725623
"122",-0.0136817094266029
"123",0.0208692968808073
"124",-0.0161460328539995
"125",0.0226647843179464
"126",0.00648905775845243
"127",-0.0328048532596252
"128",0.0249179843363372
"129",0.0156896515735703
"130",-0.0107229249121392
"131",-0.00601510499211066
"132",0.035547392738561
"133",0.0181938560965165
"134",0.0169389304163872
"135",0.00668715120390218
"136",-0.0230729226735651
"137",-0.0295279445050323
"138",0.0312955217705166
"139",-0.0217691628683454
"140",-0.0279561842759204
"141",0.0119834566395181
"142",-0.0104400315110933
"143",-0.0371667117944394
"144",-0.0477704434116966
"145",0.0279937902773693
"146",-0.0218646457694707
"147",-0.00736933446506605
"148",0.0273447481593845
"149",0.00728216445704888
"150",0.019772288563189
"151",-0.0037450410364599
"152",0.0012853722532391
"153",-0.0245655284121131
"154",0.00780986980312193
"155",0.0157664579503862
"156",0.000511598626985688
"157",0.00247379178803087
"158",0.0204234951248381
"159",-0.00267557498320059
"160",0.00578679332456211
"161",0.00127917341391814
"162",0.0132511770562207
"163",0.0104833499599462
"164",-0.00261859150910659
"165",0.0068801137138248
"166",0.00284075767898351
"167",0.00528710072815564
"168",0.0246794777734518
"169",0.00662982188336869
"170",-0.0217615012281076
"171",-0.0318397965884252
"172",0.0209606413448018
"173",-0.0297022116970265
"174",-0.0208420245142751
"175",-0.0120943500016946
"176",0.0114627904908797
"177",0.00511544133648378
"178",-0.0202946923546854
"179",-0.0287545846537043
"180",0.0366524346553536
"181",0.00819267040076888
"182",-0.0177502068522077
"183",-0.00657966928530485
"184",-0.0165782897678444
"185",-0.0140292355779241
"186",-0.0089308187461743
"187",0.0328277592741468
