"","x"
"1",-0.19726102488425
"2",-0.164598389247233
"3",-0.124854346993589
"4",-0.057165115392929
"5",-0.0576559977197871
"6",-0.168104839132736
"7",-0.244851227708636
"8",-0.197563617844671
"9",-0.257408302544042
"10",-0.299996762052543
"11",-0.333527902655522
"12",-0.375664080496887
"13",-0.0203934188928278
