,0
133,0.5619865
134,0.5490032
135,0.5259368
136,0.5345512
137,0.6101939
138,0.5079523
139,0.5314686
140,0.5595548
141,0.47698376
142,0.5803713
143,0.5223705
144,0.55638236
145,0.5865327
146,0.5845491
147,0.5599881
148,0.5765335
149,0.59137946
150,0.5950715
151,0.5240391
152,0.55350107
153,0.59837097
154,0.60892797
155,0.51061773
156,0.53017956
157,0.5702588
158,0.54873824
159,0.56526226
160,0.5750499
161,0.55462295
162,0.5669252
163,0.5564162
164,0.5749869
165,0.53892416
166,0.50828916
167,0.5949245
168,0.5613982
169,0.5607331
170,0.57121885
171,0.5328019
172,0.53800863
173,0.54356843
174,0.5665025
175,0.53287095
176,0.5149063
177,0.48904535
178,0.50506395
179,0.5447072
180,0.51260793
181,0.58303034
182,0.584498
183,0.5375747
184,0.47977147
185,0.550553
186,0.6296736
187,0.48289105
188,0.5721995
189,0.55959237
190,0.5778701
191,0.5295297
192,0.500495
193,0.5413482
194,0.53566474
195,0.507369
196,0.39277405
197,0.6185408
198,0.57049453
199,0.49053088
200,0.5028422
201,0.62316257
202,0.58746225
203,0.5706627
204,0.6025712
205,0.52432686
206,0.5746535
207,0.63710326
208,0.6483652
209,0.6055321
210,0.52495
211,0.54375714
212,0.5272625
213,0.6142234
214,0.5403754
215,0.53378457
216,0.5234646
217,0.45954522
218,0.5165711
219,0.6177082
220,0.5628223
221,0.5308087
222,0.5408967
223,0.48447344
224,0.5648087
225,0.5131216
226,0.5812995
227,0.5830615
228,0.53771824
229,0.60142237
230,0.46398637
231,0.53644276
232,0.6279377
233,0.6896884
234,0.46083662
235,0.5357394
236,0.5902179
237,0.5568952
238,0.5687882
239,0.562459
240,0.5048118
241,0.4555265
242,0.6362987
243,0.5276515
244,0.44234324
245,0.6211561
246,0.6122853
247,0.57416207
248,0.59661084
249,0.57855564
250,0.5189778
251,0.49726608
252,0.6706764
253,0.53826624
254,0.45334098
255,0.53609574
256,0.53305876
257,0.5643317
258,0.5538804
259,0.51715547
260,0.60369116
261,0.524562
262,0.5904083
263,0.51648676
264,0.5479326
265,0.58094805
266,0.5508044
267,0.5851887
268,0.52402246
269,0.56900215
270,0.6224247
271,0.5547127
272,0.5896792
273,0.5053696
274,0.59190625
275,0.5489065
276,0.5480725
277,0.5256583
278,0.512549
279,0.61687464
280,0.5362547
281,0.51014155
282,0.58977157
283,0.5168425
284,0.5248286
285,0.46869466
286,0.55166316
287,0.51767385
288,0.63302463
289,0.54961175
290,0.4959869
291,0.5341926
292,0.5582159
293,0.59153634
294,0.563434
295,0.60793453
296,0.6034448
297,0.46647736
298,0.37159672
299,0.5854029
300,0.41865
301,0.5760516
302,0.46302065
303,0.6097743
304,0.44960693
305,0.44869247
306,0.51002175
307,0.6025409
308,0.6324989
309,0.6632215
310,0.48143694
311,0.55982727
312,0.585125
313,0.5085342
314,0.4202514
315,0.5652286
316,0.72739387
317,0.49768373
318,0.57606727
319,0.660474
320,0.51877886
321,0.59882945
322,0.5655001
323,0.57541937
324,0.71675617
325,0.5817352
326,0.50753164
327,0.5370626
328,0.5233609
329,0.62139183
330,0.578713
331,0.59935194
332,0.5219137
333,0.6164187
334,0.54154783
335,0.5196665
336,0.61271673
337,0.5447154
338,0.5321429
339,0.54581934
340,0.56900436
341,0.51779073
342,0.5741266
343,0.5505376
344,0.6908544
345,0.56500745
346,0.57287717
347,0.5663052
348,0.52073675
349,0.49457344
350,0.55840594
351,0.5074654
352,0.56509525
353,0.4865485
354,0.56747526
355,0.5830228
356,0.57963324
357,0.59638494
358,0.512546
359,0.5598834
360,0.5085499
361,0.5312909
362,0.5623718
363,0.5221904
364,0.47847036
365,0.5261344
366,0.5604287
367,0.53401095
368,0.5724645
369,0.57941955
370,0.50764555
371,0.51185906
372,0.5394618
373,0.5374698
374,0.60538274
375,0.5260933
376,0.5891364
377,0.5428931
378,0.51504487
379,0.45806316
380,0.57125854
381,0.501162
382,0.57947516
383,0.6500521
384,0.577041
385,0.5244663
386,0.6066167
387,0.5366599
388,0.5683127
389,0.53960556
390,0.48924735
391,0.47568282
392,0.61990684
393,0.57297236
394,0.53531367
395,0.54584765
396,0.6020129
397,0.5466406
398,0.5687083
399,0.5375075
400,0.50662
401,0.57569
402,0.48232803
403,0.5538117
404,0.60087913
405,0.5515201
406,0.5502663
407,0.5246696
408,0.5712924
409,0.48811468
410,0.58511144
411,0.4900948
412,0.5949884
413,0.5332872
414,0.63193697
415,0.5369702
416,0.48534784
417,0.49750963
418,0.47999224
419,0.56487477
420,0.57267946
421,0.5669861
422,0.46961924
423,0.44912007
424,0.5519082
425,0.24052994
426,0.5481063
427,0.48176345
428,0.35697523
429,0.47878477
430,0.73370796
431,0.58298546
432,0.5122766
433,0.60888994
434,0.6313438
435,0.5515774
436,0.6037138
437,0.63320786
438,0.52770823
439,0.5784176
440,0.5316911
441,0.5463076
442,0.6389734
443,0.6291527
444,0.5239667
445,0.55379105
446,0.5679423
447,0.48364338
448,0.5189664
449,0.5705164
450,0.6310137
451,0.535468
452,0.55369335
