"","x"
"1",-0.0573613889354978
"2",-0.00642422363323058
"3",-0.0397777944173598
"4",0.040656320026764
"5",0.0419098498673214
"6",-0.0324555801213386
"7",-0.0185321990376939
"8",0.0272455254450352
"9",0.0264795506075273
"10",0.016024005606917
"11",0.00473025269692107
"12",0.00894928970709819
"13",0.0106786296926802
"14",-0.0336627188174998
"15",0.0170489579656556
"16",-0.023889216507492
"17",-0.00770047400377515
"18",-0.0386954776623409
"19",0.0133985284301157
"20",0.0277207357216915
"21",0.0051944858893509
"22",0.0328645373401186
"23",0.0076284452856057
"24",0.0179104696433217
"25",0.023954687143211
"26",-0.0148355529908888
"27",0.0274486902562265
"28",-0.0205244018658406
"29",0.00502631002851884
"30",0.000286938125916965
"31",0.00133971723672444
"32",0.0268055099186184
"33",-0.0308360356527406
"34",-0.00695190687690549
"35",0.0374517692846292
"36",0.0144707969025943
"37",-0.00611233003962974
"38",-0.00297485797440666
"39",0.0254131867321248
"40",0.0182203706573172
"41",-0.00641546061743136
"42",0.0329400221060534
"43",-0.00223987779508449
"44",-0.0119066295545278
"45",0.00992725715292187
"46",0.0298750397141023
"47",0.000133307927244093
"48",-0.0286186359503131
"49",-0.041954875600791
"50",-0.0269166289967608
"51",0.0287694306187638
"52",0.0167552151529509
"53",-0.040213764631281
"54",0.0216013123532242
"55",0.0317554315610891
"56",0.0152581155352034
"57",0.0043122729934555
"58",-0.00111642828023983
"59",-0.0256792124306817
"60",-0.0401465638984377
"61",-0.0412601286579854
"62",0.0252413463798891
"63",-0.0796408462719076
"64",-0.0180813203384393
"65",0.00467277640162812
"66",0.0230979044200494
"67",0.0408484266868494
"68",-0.0600503406017681
"69",-0.0323137991739437
"70",-0.0734111207117452
"71",-0.0251548472292264
"72",-0.101899470433891
"73",0.0633207862085547
"74",0.0692027544226277
"75",-0.0234591380561988
"76",-0.0172300681088662
"77",-0.0455197273222692
"78",0.0634033114401968
"79",-0.0223212796702303
"80",0.0386705917158934
"81",0.0224793943095327
"82",0.0247055429213581
"83",-0.0448096519919514
"84",-0.0210735869004019
"85",0.00326627312097073
"86",0.0254140698980083
"87",-0.0396102676990169
"88",-0.0234768099839155
"89",-0.0577024868948741
"90",0.0331534588084366
"91",0.00817322227074469
"92",0.0218096813442492
"93",0.0297982752239974
"94",-0.0199402005367912
"95",-0.0297985004763981
"96",-0.043029708388469
"97",-0.00797010565251676
"98",-0.0613976634198328
"99",0.0327502834950031
"100",-0.0203705860426209
"101",-0.000290240588550088
"102",0.0761565146346146
"103",-0.0172906088545397
"104",0.0518024748837056
"105",0.0622396912840819
"106",0.0019797515603961
"107",-0.017473346918051
"108",0.0216112111825342
"109",-0.00379014087123552
"110",0.0125841468725745
"111",-0.0281992635183514
"112",0.0216126010349682
"113",-0.0142445426423188
"114",0.0124314238062406
"115",0.00363084553024918
"116",0.0327210098369775
"117",0.00566480926433633
"118",0.0123260122276832
"119",-0.0320071628152125
"120",-0.0237317084449491
"121",0.0170020380059337
"122",-0.0138970723932315
"123",0.0206539339141787
"124",-0.0163613958206281
"125",0.0224494213513178
"126",0.00627369479182383
"127",-0.0330202162262538
"128",0.0247026213697086
"129",0.0154742886069417
"130",-0.0109382878787678
"131",-0.00623046795873927
"132",0.0353320297719324
"133",0.0179784931298879
"134",0.0167235674497586
