"","x"
"1",0.0124790943961574
"2",0.0124790943961574
"3",0.0152005180666235
"4",0.0139925750793584
"5",0.0149973011051026
"6",0.0157670591425179
"7",0.0153213282051692
"8",0.0145529353749812
"9",0.0138599594670852
"10",0.0134624597909084
"11",0.0128503818587827
"12",0.0119513381098794
"13",0.0112654644701723
"14",0.0106700036610308
"15",0.0130958063636797
"16",0.014096300772323
"17",0.0130398375712523
"18",0.0121527820460221
"19",0.0141337111222606
"20",0.0161226788396896
"21",0.0161547649000755
"22",0.0151721767623285
"23",0.0142812611678528
"24",0.0133971559505316
"25",0.0123395296741189
"26",0.0118760967803935
"27",0.0128136874871381
"28",0.0128597622415413
"29",0.0134241283583072
"30",0.0134798118585935
"31",0.012648239169369
"32",0.0121999910254097
"33",0.0115378920038264
"34",0.0141150451637363
"35",0.0151870397416686
"36",0.0140726369159403
"37",0.0131312780658279
"38",0.0130690875142229
"39",0.0129543379831627
"40",0.0128178291187408
"41",0.0126863789122587
"42",0.0119865647448393
"43",0.0124293404531941
"44",0.0128570824256612
"45",0.0147096361471492
"46",0.0152987853012821
"47",0.0159749070611284
"48",0.0160186671895479
"49",0.0149836281847127
"50",0.015097286048772
"51",0.0159802670933673
"52",0.0211563484764556
"53",0.0230156993561284
"54",0.0212413132387953
"55",0.0207346315524091
"56",0.0200132935938962
"57",0.0191163462748545
"58",0.018064019674145
"59",0.0165934240541945
"60",0.0156252678140079
"61",0.0146487668556932
"62",0.0141189755344959
"63",0.0135547077674921
"64",0.0126277101058437
"65",0.0119218106814637
"66",0.0113281382601346
"67",0.0108590737037988
"68",0.0106915658044774
"69",0.0104588276836911
"70",0.00993844129504395
"71",0.0115631481152707
"72",0.0137389191293254
"73",0.0230098206537938
"74",0.0272879989250379
"75",0.0273219896724429
"76",0.0262695610544007
"77",0.0241138439839228
"78",0.022100998649651
"79",0.0222901192984723
"80",0.022023197852954
"81",0.0202673068377261
"82",0.0187523900768221
"83",0.0175446122540225
"84",0.0168078864535041
"85",0.0173673191630781
"86",0.0171690854933301
"87",0.0164626892854719
"88",0.0156414360741292
"89",0.0147038763452784
"90",0.015241871248334
"91",0.0156977201960604
"92",0.0152069597312383
"93",0.0156554322100021
"94",0.0157665204160838
"95",0.0151740679811427
"96",0.0145379415699591
"97",0.015136348939996
"98",0.0151949298432412
"99",0.0153278049730249
"100",0.0156521829112488
"101",0.0152403221557657
"102",0.0143485350683859
"103",0.0160404987922134
"104",0.0166282550242191
"105",0.0162417763332473
"106",0.016814201516111
"107",0.0163684403700417
"108",0.0152665754547965
"109",0.014358964338193
"110",0.013475609184282
"111",0.0125801565176365
"112",0.0119268573326037
"113",0.0120045759857968
"114",0.0116761361319079
"115",0.0108922769476539
"116",0.0105493572769978
"117",0.0107512245379529
"118",0.0105938295926612
"119",0.00991814548846743
"120",0.0107365756678644
"121",0.0113932162076278
"122",0.0110851505126018
"123",0.0104805005967477
"124",0.00974964062409395
"125",0.00943471789542039
"126",0.00926543644389491
"127",0.00930955612242077
"128",0.0101287678560923
"129",0.010254425059636
"130",0.0105784953198588
"131",0.0105215998122057
"132",0.00977936931829996
"133",0.00938806753530103
"134",0.00896771221253413
"135",0.00877350142140602
"136",0.00848193798249581
"137",0.00864308225455573
"138",0.00905811299944081
"139",0.00906225081161895
"140",0.00912868009643272
"141",0.0096012698377387
"142",0.00957728069685792
"143",0.0100018932004111
"144",0.0100829963761486
"145",0.0113537894822753
"146",0.0118831960000747
"147",0.0111399413780584
"148",0.0103848912569984
"149",0.00997576351712876
"150",0.00977564215185277
"151",0.00984257629123478
"152",0.00959936597876818
"153",0.00918829054647752
"154",0.00921662398799786
"155",0.0091212329639883
"156",0.00950379625096383
"157",0.00952890939412686
"158",0.00899762712887393
"159",0.00893168515202083
"160",0.00870570360098853
"161",0.00823067370870457
"162",0.007769745295022
"163",0.00740379693670738
"164",0.00706055872465147
"165",0.00668479338802655
"166",0.00646054170566728
"167",0.00627685989770256
"168",0.00624713806148541
"169",0.00663625427824571
"170",0.00669442601842758
"171",0.00694643657979715
"172",0.00775725392053871
"173",0.00796854250664825
"174",0.00772173986090119
"175",0.00749172800412136
"176",0.00734978427893583
"177",0.00707351807969723
"178",0.00673409095122587
"179",0.00721137823273555
"180",0.00879467433069641
"181",0.00948980609409453
"182",0.00919303545607146
"183",0.00869890413458053
"184",0.00814974197747347
"185",0.00793049523720344
"186",0.00816517647450038
"187",0.0080324849482437
"188",0.00978932896715258
"189",0.0112245843048958
"190",0.0109176242942201
"191",0.0103590768259347
"192",0.0098528951193446
"193",0.00920790158125158
"194",0.0103432617831872
"195",0.0110176647440822
"196",0.0109576667012462
"197",0.011846100847865
"198",0.014483182371281
"199",0.0173653494182687
"200",0.0175590818604635
"201",0.0170426575298711
"202",0.0165178878406424
"203",0.0180971845054961
"204",0.0187074167883821
"205",0.0173011779220057
"206",0.0158772955402323
"207",0.0162685040583192
"208",0.0161862608377699
"209",0.0151977729153541
"210",0.0148134646718122
"211",0.0155723934666714
"212",0.0154290594833269
"213",0.0142511964297953
"214",0.0131467191212286
"215",0.012147896213793
"216",0.0112356440831986
"217",0.0114751509627048
"218",0.0116882496754967
"219",0.0134317879698021
"220",0.0146051520423413
"221",0.0152407980006635
"222",0.0151205445415464
"223",0.0144979273533703
"224",0.0138042292598089
"225",0.0140130535993968
"226",0.0137944712304124
"227",0.01387004725038
"228",0.014053492455794
"229",0.0133922804117166
"230",0.0127538058930763
"231",0.0120259528565208
"232",0.0126428965120612
"233",0.0127586251033976
"234",0.0119453925744014
"235",0.0158553091016163
"236",0.0179682661738529
"237",0.0170751534192156
"238",0.0166847855284101
"239",0.0161874580097641
"240",0.0151505148097909
"241",0.0142964246758633
"242",0.0141431929064846
"243",0.0153085738967763
"244",0.01535955629069
"245",0.014657413573658
"246",0.0170696792212192
"247",0.0178508853073114
"248",0.017890658155197
"249",0.0177054455367862
"250",0.0166876325479447
"251",0.015597116067013
"252",0.0147136008378041
"253",0.0164144267630453
"254",0.021431094242521
"255",0.0226867155248232
"256",0.0224335126269925
"257",0.0217983435995132
"258",0.0200262156747098
"259",0.0185648094491335
"260",0.017463057147036
"261",0.0163349920603761
"262",0.0151392160423764
"263",0.0139820393113941
"264",0.0134651475656237
"265",0.0128763640954134
"266",0.0118952065525389
"267",0.0115631820525366
"268",0.0111686125328675
"269",0.0104846501459169
"270",0.00984514907204612
"271",0.0093324421963547
"272",0.00904453988153834
"273",0.00875534682362771
"274",0.00836585413780386
"275",0.00944017373008606
"276",0.00982955587434664
"277",0.00914060779007279
"278",0.00894356241167407
"279",0.00895202012051047
"280",0.00960804831381224
"281",0.0100628509790693
"282",0.00991866944048618
"283",0.00948669346768017
"284",0.00911471784008524
"285",0.0102866379901886
"286",0.0121992686670162
"287",0.0138522156418608
"288",0.013891099927894
"289",0.0129783854543134
"290",0.0129549469624068
"291",0.0127332054795201
"292",0.0127395838210021
"293",0.0124084185558136
"294",0.0115946481945419
"295",0.0109049141736566
"296",0.0105626904858859
"297",0.0102922542201462
"298",0.00971637958198678
"299",0.0117394697600887
"300",0.0188213168766878
"301",0.0211399019089935
"302",0.0208492371090901
"303",0.0201190660607015
"304",0.0193389131049998
"305",0.0188950967339469
"306",0.0189520526234556
"307",0.0193665517044079
"308",0.01865434914667
"309",0.0180325770759381
"310",0.0175843672849572
"311",0.0181146825531211
"312",0.0190175566858144
"313",0.0184757557278964
"314",0.0172892622219131
"315",0.0164236490534232
"316",0.0188443612626349
"317",0.0197339582030509
"318",0.0219329243089007
"319",0.023119454541369
"320",0.0215884728805525
"321",0.0213338476326161
"322",0.0206675832631002
"323",0.0193776621933635
"324",0.0181163830498949
"325",0.0168406979377187
"326",0.0193157949376137
"327",0.0207198670996476
"328",0.0195389228414103
"329",0.0186717510014176
"330",0.0181382310171639
"331",0.0175038194139726
"332",0.0165107577922438
"333",0.0158317349288872
"334",0.0150124955033844
"335",0.0142870360641654
"336",0.0135178495552975
"337",0.0132663727916733
"338",0.0132980189995054
"339",0.0126159769114613
"340",0.0116659902572617
"341",0.0109116457239182
"342",0.0101932875683571
"343",0.00976635144929553
"344",0.00930668393315135
"345",0.00865842779255132
"346",0.011409411297788
"347",0.0126739124437509
"348",0.0117766396955161
"349",0.0118218882652137
"350",0.0116049863256538
"351",0.0117847592154188
"352",0.0116506125975877
"353",0.0113429157313185
"354",0.0112946688746039
"355",0.0118743318700248
"356",0.0118397454956114
"357",0.0110298755522405
"358",0.0103467244284779
"359",0.0103715257238953
"360",0.0105323192234337
"361",0.0101125643057147
"362",0.00982367926104577
"363",0.00988099318819939
"364",0.00951380425591249
"365",0.00951223871033307
"366",0.0109676448194049
"367",0.0114672821910095
"368",0.010894638072708
"369",0.0102143035378128
"370",0.00979929401942903
"371",0.00993884709560891
"372",0.0100139955087129
"373",0.00978650115619593
"374",0.00930112875466333
"375",0.00882847487495072
"376",0.00896928609867747
"377",0.00881361137017736
"378",0.00864426075237142
"379",0.00839062937982764
"380",0.00875968693176951
"381",0.0116365630814036
"382",0.0125860623692117
"383",0.0123820709202677
"384",0.0120175070123802
"385",0.0129585152098777
"386",0.0134318419459371
"387",0.0129408717484268
"388",0.0124575346942481
"389",0.0117578883232315
"390",0.0110201531154274
"391",0.0103104479140295
"392",0.010892876896537
"393",0.0123235030851032
"394",0.0129321940407975
"395",0.0128365562074279
"396",0.0122073709552297
"397",0.011294395087326
"398",0.0105394216840951
"399",0.00989699246840734
"400",0.0092978775555529
"401",0.00884415706869427
"402",0.00915574489629399
"403",0.00910496993444244
"404",0.00996005497559257
"405",0.0102864455982446
"406",0.00966931829701591
"407",0.00906958394683142
"408",0.00854352016462513
"409",0.00842387910361405
"410",0.00815926150011225
"411",0.00914792189283229
"412",0.00966640215707562
"413",0.00973245089930713
"414",0.00962169816477431
"415",0.00905318390771718
"416",0.0100472253302946
"417",0.0104473347218455
"418",0.0108348306053995
"419",0.0115374852488699
"420",0.0125173578018052
"421",0.0125013694179792
"422",0.0115355444733309
"423",0.0106715936294726
"424",0.0120503919055377
"425",0.0141431302587052
"426",0.0141683384086541
"427",0.0197543375964469
"428",0.0223549728716627
"429",0.0213261859497677
"430",0.0223809819755296
"431",0.0232366705990223
"432",0.0243904481299231
"433",0.024284665841921
"434",0.0224814693209643
"435",0.0208309983766958
"436",0.0203338184494715
"437",0.0194464245480458
"438",0.0181283768613385
"439",0.0179014116694931
"440",0.0171990025003651
"441",0.0157838586061199
"442",0.0147307730505572
"443",0.0138769093469807
"444",0.0143421445143713
"445",0.0150874414943382
"446",0.0145573622203528
"447",0.0134538596084261
"448",0.0125356741511686
"449",0.0128874862647779
"450",0.0131463515864202
"451",0.0124340555930807
"452",0.0123103442413945
"453",0.0120098119336727
"454",0.0111246664133381
"455",0.0109751093548427
"456",0.0107602952777118
"457",0.0123189920667328
"458",0.01425409092291
"459",0.014120916009735
"460",0.0145284822952449
"461",0.0145191497012949
"462",0.0140166331614107
"463",0.01410315433803
"464",0.013543584641413
"465",0.0124849363755034
"466",0.0115242794954868
"467",0.0106714714127877
"468",0.0111545007750722
"469",0.0112479389294911
"470",0.0104307480150709
"471",0.0097246658885094
"472",0.00952346430831376
"473",0.00939543183265398
"474",0.00909521281685527
"475",0.00914358506059744
"476",0.00911850063755015
"477",0.00888434751249315
"478",0.0102718251660521
"479",0.0109655384405116
"480",0.010317480147596
"481",0.00993256695235522
"482",0.0100769937374812
"483",0.0118658888809394
"484",0.0123641629738723
"485",0.0116796108057217
"486",0.0121420276471809
"487",0.0121299383167361
"488",0.0112719914543685
"489",0.0114711215608067
"490",0.011360779186708
"491",0.0108806847096831
"492",0.010617078467703
"493",0.0101832238749493
"494",0.00987326896459084
"495",0.00943526651436713
"496",0.00879645882809007
"497",0.00825996467618537
"498",0.00799990705656747
"499",0.00773058034319414
"500",0.00804363040688352
"501",0.00813412058156262
"502",0.00812062110443177
"503",0.00816135924258543
"504",0.00803550188452736
"505",0.00783204771453739
"506",0.00764310821131627
"507",0.00732072541047502
"508",0.00749118972933954
"509",0.00783653460238999
"510",0.00777877157679194
"511",0.00882501834149055
"512",0.00943432563814995
"513",0.0093901097708571
"514",0.0094394034793284
"515",0.0092598769722955
"516",0.00882802053240696
"517",0.00828190559210379
"518",0.00774423866753605
"519",0.0113588218223159
"520",0.0130629829436559
"521",0.0130098648205757
"522",0.0127237063415812
"523",0.0141641036456782
"524",0.0147907734045118
"525",0.0138872564290034
"526",0.012969522713827
"527",0.0126619926946648
"528",0.0129657448439657
"529",0.0125731446630325
"530",0.0119002044206503
"531",0.0112096232845807
"532",0.0109475716231082
"533",0.0122273237269501
"534",0.0128254722853881
"535",0.012869028843952
"536",0.012537385638303
"537",0.0128029702006112
"538",0.0126428523503026
"539",0.0116604006806019
"540",0.0108175761933777
"541",0.0118515010030616
"542",0.0136767143191486
"543",0.0137432652520303
"544",0.0132755995360295
"545",0.0126937941228392
"546",0.0118145251693663
"547",0.011014949515505
"548",0.0102510779967793
"549",0.0100413254131272
"550",0.00973192750243316
"551",0.00957531591603034
"552",0.00927766397333702
"553",0.00868358217255993
"554",0.00941357905418074
"555",0.00963594431326598
"556",0.0090604149813795
"557",0.00971586845046613
"558",0.0099133172797119
"559",0.00937086591188359
"560",0.00884090280741049
"561",0.00826601130720928
"562",0.00820079571926342
"563",0.00871800527412975
"564",0.00864239671164349
"565",0.00814044634294838
"566",0.00768038149914999
