,0
185,0.10019112
186,0.09577866
187,0.15086988
188,0.09876382
189,0.047316078
190,0.04402316
191,0.06576559
192,0.074202344
193,0.0777511
194,0.053052846
195,0.06492165
196,0.17585881
197,0.22852866
198,0.095936
199,0.08162351
200,0.09814431
201,0.10957797
202,0.12639965
203,0.07194178
204,0.073687345
205,0.094885856
206,0.06471817
207,0.11720461
208,0.20793082
209,0.19637953
210,0.09561567
211,0.058357444
212,0.054575842
213,0.0986433
214,0.09134731
215,0.05151247
216,0.06256153
217,0.10197052
218,0.123555735
219,0.10419476
220,0.09150362
221,0.05016839
222,0.05326933
223,0.07702012
224,0.09425223
225,0.06027331
226,0.07711823
227,0.068133146
228,0.06427489
229,0.06969148
230,0.12492783
231,0.11886239
232,0.09768054
233,0.21692738
234,0.26006418
235,0.12952957
236,0.06343123
237,0.061121885
238,0.042189363
239,0.045312677
240,0.062792346
241,0.1213222
242,0.16720536
243,0.14332576
244,0.12414543
245,0.1671385
246,0.15129246
247,0.096537545
248,0.06994465
249,0.07815458
250,0.068354204
251,0.082310036
252,0.17064035
253,0.178048
254,0.09962542
255,0.13688873
256,0.056155633
257,0.052277822
258,0.047580604
259,0.05375362
260,0.08400534
261,0.09488568
262,0.06907287
263,0.08113983
264,0.0622495
265,0.047776405
266,0.0580029
267,0.049316745
268,0.0745586
269,0.061181653
270,0.094221056
271,0.098618224
272,0.054093722
273,0.08581215
274,0.08626868
275,0.0633412
276,0.043506227
277,0.053924564
278,0.0695166
279,0.11086874
280,0.10117553
281,0.067424625
282,0.08212635
283,0.08047287
284,0.07443088
285,0.093639836
286,0.111745685
287,0.054641474
288,0.116421625
289,0.11667165
290,0.06685203
291,0.08543484
292,0.05336069
293,0.050197233
294,0.06385407
295,0.07212247
296,0.11813016
297,0.123297185
298,0.20302401
299,0.23436992
300,0.16956902
301,0.17321168
302,0.11010465
303,0.13229002
304,0.18213348
305,0.25254372
306,0.14270939
307,0.09202257
308,0.16115075
309,0.23182459
310,0.21153443
311,0.095890954
312,0.060340416
313,0.0910511
314,0.18444496
315,0.16577402
316,0.21897924
317,0.3035019
318,0.09237677
319,0.15779892
320,0.19257173
321,0.07976362
322,0.08300415
323,0.058703806
324,0.19973649
325,0.2706278
326,0.07979424
327,0.07611476
328,0.060124155
329,0.103752434
330,0.11390142
331,0.07779214
332,0.09007187
333,0.102990896
334,0.09363866
335,0.057521883
336,0.101061806
337,0.086220026
338,0.05155276
339,0.05124748
340,0.0473685
341,0.06271082
342,0.071538225
343,0.05065612
344,0.14862236
345,0.18387766
346,0.048491437
347,0.047817152
348,0.057771225
349,0.084969014
350,0.09341337
351,0.058968235
352,0.0777234
353,0.07328504
354,0.09660119
355,0.051562507
356,0.063743845
357,0.07445401
358,0.08665234
359,0.073945045
360,0.059105907
361,0.081558004
362,0.054733906
363,0.055119824
364,0.08991408
365,0.1025957
366,0.05664805
367,0.048475426
368,0.056987528
369,0.055951376
370,0.07493049
371,0.080393076
372,0.06687701
373,0.054028522
374,0.07436763
375,0.096227854
376,0.06718165
377,0.065589204
378,0.05803964
379,0.112573236
380,0.122179255
381,0.07334989
382,0.08748944
383,0.13997722
384,0.14992873
385,0.066361755
386,0.083571404
387,0.086099654
388,0.050558913
389,0.051321853
390,0.07430947
391,0.115081504
392,0.13048084
393,0.100520685
394,0.057618726
395,0.054329645
396,0.0632941
397,0.07597184
398,0.04759266
399,0.053258825
400,0.06443754
401,0.07902175
402,0.08706908
403,0.093282714
404,0.059397597
405,0.07649182
406,0.048328277
407,0.05340055
408,0.06141604
409,0.08026245
410,0.09764996
411,0.092804015
412,0.09713213
413,0.08203235
414,0.10239656
415,0.12656514
416,0.07826294
417,0.10437775
418,0.10510391
419,0.1004795
420,0.062658936
421,0.06492442
422,0.09274979
423,0.21144126
424,0.13030732
425,0.34039566
426,0.4247626
427,0.11557065
428,0.24845503
429,0.3347438
430,0.30822736
431,0.35117412
432,0.15021703
433,0.14799277
434,0.19921638
435,0.1389864
436,0.106965184
437,0.18569082
438,0.16202597
439,0.10838649
440,0.119087264
441,0.09836082
442,0.12714887
443,0.23434989
444,0.1523043
445,0.08503348
446,0.07240638
447,0.10223906
448,0.11916469
