"","x"
"1",0.0485361505847054
"2",-0.00478682428612137
"3",-0.027856219833044
"4",-0.0050866305599104
"5",0.00357627802288284
"6",0.00999387903506174
"7",0.0114011098985862
"8",-0.00520444615534859
"9",0.0055333822293373
"10",0.00287352599480528
"11",0.0140722683222093
"12",-0.00239064890037559
"13",-0.000212588494085959
"14",0.0129792493498712
"15",0.00440461260714467
"16",-0.00464841500189858
"17",-0.00248177153050492
"18",0.00655683716322046
"19",0.00779111465896435
"20",-0.00480391571079904
"21",0.00477515453726593
"22",-0.0169798555212728
"23",0.00148078437594079
"24",-0.00108846562483791
"25",-0.00862409727922994
"26",-0.00725975032394456
"27",-0.0141700686178009
"28",0.0101590307242502
"29",-0.00728950960797461
"30",-0.0032210649350602
"31",0.00783041948374752
"32",-0.0181227815186368
"33",-0.0197818960621894
"34",-0.0207660729329805
"35",-0.0041784094330338
"36",-0.00580362153551542
"37",0.016675287065464
"38",-0.00562444136336736
"39",-0.0153282016290894
"40",-0.000676564525540014
"41",-0.00557220679235176
"42",0.00516270074866188
"43",0.0106267261952038
"44",0.00761436370794941
"45",0.00302192332831443
"46",-0.0248071027431489
"47",-0.0471270764639193
"48",0.00946285817269286
"49",-0.0244288544828468
"50",0.00273601976434187
"51",-0.0191219941768382
"52",0.0151128263723652
"53",-0.0222910543211587
"54",-0.0209887757675947
"55",-0.00622585941148487
"56",0.0192285630874758
"57",0.0135669141070124
"58",0.0265894994545303
"59",-0.0217255517646616
"60",-0.00758646461938768
"61",0.0101740046557241
"62",-0.0112628188656218
"63",-0.0364918786135309
"64",-0.00707336289650714
"65",0.0424069612869716
"66",-0.0150945505489195
"67",0.00568072551154757
"68",0.0276690003762378
"69",0.00104703803597287
"70",0.0147373336372096
"71",-0.00144759207926652
"72",0.00984493104349646
"73",0.039371541744395
"74",0.0170164835831126
"75",-0.00710206098853614
"76",-0.016116153247639
"77",-0.0140335081632096
"78",0.0143579456389286
"79",0.00656828070672988
"80",0.0154562711768174
"81",-0.00109486103632009
"82",0.013156669965991
"83",0.00238894722881171
"84",-0.0148912631905931
"85",0.0125526355995969
"86",-0.000743053141394596
"87",-0.00212174368857276
"88",-0.00471581614312458
"89",-0.000822428846994071
"90",-0.00763960260534316
"91",0.00169989878089112
"92",0.000726581552493938
"93",0.0281050596912141
"94",0.00606121173536657
"95",0.00301338914760712
"96",0.0163449574052129
"97",-0.000722974896596059
"98",-0.0159616024142529
"99",0.00132749090083469
"100",-0.0115062618624059
"101",-0.00924018161432778
"102",-0.0167111226636097
"103",0.00430320395846705
"104",0.00459084568987589
"105",0.00555443722596471
"106",0.0135133569833427
"107",-0.00906768211834754
"108",0.00417880152547766
"109",-0.00879369044916289
"110",-0.00951553085745761
"111",0.00016393012448038
"112",-0.0112732327500682
"113",-0.0190156139369144
"114",-0.00662984707540718
"115",-0.00543433058815044
"116",0.00284535085843852
"117",0.00907928458063347
"118",0.0123327453189516
"119",-0.00814916991733617
"120",-0.00665461786103733
"121",-0.00216891276967531
"122",-0.00486727695306761
"123",0.0118574717801253
"124",0.000025903976358477
"125",0.00981436241186961
"126",-0.000639694970027599
"127",-0.0126156425457083
"128",-0.0252552000764117
"129",0.0040235557890936
"130",-0.0136862120402911
"131",-0.00286190942254786
"132",0.0232798759388318
"133",0.00901012374209317
"134",-0.0102015114106315
"135",0.00861877512263501
"136",-0.0043754482623467
"137",0.00537273677332449
"138",-0.00271928621934133
"139",-0.0169135419373284
"140",-0.0183709597910331
"141",0.013998230647069
"142",0.0122949982103357
"143",0.00363756870382157
"144",-0.000792916828887063
"145",0.00542676299902211
"146",0.00453442156854398
"147",0.00441742899345976
"148",-0.00478532070601463
"149",-0.0121134760203913
"150",0.00189198480561599
"151",-0.0170917776757145
"152",-0.00216621083186492
"153",0.00566068745616191
"154",0.00162433745850192
"155",-0.00372211040468914
"156",-0.00782329205568592
"157",0.00220787470277128
"158",-0.0164359732187197
"159",0.0060901772704526
"160",-0.0111894064713406
"161",0.00548468905450967
"162",-0.00194149815497806
"163",0.0191340634976642
"164",-0.00252103820200589
"165",-0.0157001191188395
"166",-0.0129781876258469
"167",-0.018516042093025
"168",0.00197533491040559
"169",-0.0000857689438487057
"170",-0.00112700825321443
"171",-0.0227709771111691
"172",-0.0215096686005108
"173",0.00396619197271269
"174",-0.0497287845158639
"175",-0.0118321376161761
"176",-0.0169370259935153
"177",-0.033487000518883
"178",-0.0229753771999592
"179",0.0359539050599419
"180",0.0133056197309489
"181",-0.00413780052100713
"182",0.010806726309093
"183",0.0230456491783542
"184",0.000283871975945507
"185",0.0119567720637836
"186",0.0211877389975135
"187",-0.000124619321921665
"188",0.00134006052609464
"189",-0.00818470421355479
"190",-0.00636789941268187
"191",0.0220396096860167
"192",0.017794676304585
"193",-0.00348323328626785
"194",-0.00215985817996823
"195",0.00672963997877605
"196",-0.0179851983851214
"197",-0.0101441283746329
"198",0.00360564675068549
"199",0.0157217448100049
"200",-0.00290091622769311
"201",-0.000173669438275743
"202",0.0136737930320599
"203",0.00572327341190754
"204",-0.0236182910750108
"205",-0.0201858330124881
"206",-0.00207149203528381
"207",0.0226876865432281
"208",0.00555746891982113
"209",0.0146231436821749
"210",0.016122627122564
"211",-0.00102118491284718
"212",0.00212647551222092
"213",0.00187325522033416
"214",-0.00158062845817684
"215",0.0181825329382543
"216",0.00404987054641735
"217",0.00112358228303313
"218",-0.00304045935680761
"219",0.0104650204310504
"220",-0.00603344309118069
"221",-0.00581154627719201
"222",0.0110497272814319
"223",0.00752181535794666
"224",-0.00613560121858194
"225",-0.0192377434585644
"226",0.00810298526761144
"227",0.000568242829977426
"228",-0.008494918035407
"229",0.01209847927276
"230",0.023633090345599
"231",-0.000152124588802177
"232",-0.0078911628133321
"233",-0.0168955169442135
"234",-0.00468963056228074
"235",-0.0000589707225927581
"236",-0.0156473455061895
"237",0.0014415281007523
"238",0.0103788552442872
"239",0.00870687643661549
"240",0.00668816934545871
"241",-0.00772252442925514
"242",0.00333986335981932
"243",0.000307409265271486
"244",0.00409008541880276
"245",0.00721890131976913
"246",0.00415747185572962
"247",-0.0108082623747223
"248",0.0043888405284109
"249",0.009819861452758
"250",0.00728221199039869
"251",-0.00578244632919656
"252",-0.00437125940115961
"253",-0.00523844372037588
"254",0.00064701857755098
"255",-0.0093676407865236
"256",-0.0074288688691265
"257",0.00606105335334128
"258",-0.0155674128648739
"259",0.00802991263789353
"260",-0.00878299769519105
"261",-0.00854884544619224
"262",0.00701662337570748
"263",0.00445278548860118
"264",0.00141594214099389
"265",-0.0000753399939873885
"266",-0.0290532296111358
"267",0.00822201501499754
"268",0.0162144310643024
"269",-0.00533821288311145
"270",-0.0258941984501625
"271",-0.00702979249683247
"272",-0.00647220784069728
"273",-0.00380072322826582
"274",0.0143817880992816
"275",0.0159948684961801
"276",-0.0023053555109014
"277",0.00941573439618501
"278",-0.000638488405095256
"279",-0.0112942374613389
"280",-0.020373395650761
"281",0.0111540913089508
"282",-0.0140332526641181
"283",0.00632899930530955
"284",0.0187909022523093
"285",0.00207659463638655
"286",0.000454243260947165
"287",-0.00279645425666594
"288",0.0220423418166413
"289",0.0219693793403664
"290",-0.00439681377108021
"291",0.0136079123843148
"292",-0.00279248158200343
"293",0.00529470761242934
"294",0.00408131381189436
"295",-0.00189330448568246
"296",-0.0101801724966028
"297",-0.00209001692325567
"298",0.011205967694113
"299",0.000824218932933889
"300",0.00399619175812864
"301",-0.0153989044391488
"302",-0.000381958973160145
"303",-0.00406818600383442
"304",-0.0152656289923413
"305",0.00407393801168963
"306",0.00602943680307691
"307",0.00308738337464478
"308",-0.000449070182246899
"309",-0.00865485756725682
"310",-0.0110637883543374
"311",-0.000361191092745522
"312",-0.00311078821469942
"313",0.00189525242426788
"314",-0.00640707520411782
"315",0.0104756802177814
"316",-0.0226320877468868
"317",0.00375526745651057
"318",-0.00685659308349367
"319",0.0222381224524186
"320",0.000716353187712882
"321",-0.00166487686504832
"322",0.000452988455416846
"323",-0.0154568754284069
"324",-0.00807022254502882
"325",-0.00786905801324309
"326",-0.00236862485862553
"327",-0.0141677426726377
"328",-0.0118162681933461
"329",0.00949902758901391
"330",0.0100948012757302
"331",-0.000699995404131599
"332",-0.0105236944957652
"333",-0.0207577889144258
"334",-0.00535123131301979
"335",0.036457456035599
"336",-0.010269643437678
"337",-0.0186816925723996
"338",0.0163630018950067
"339",0.0231120072212903
"340",-0.00318376799421852
"341",0.00586502254361113
"342",0.00836238782277082
"343",-0.0124791157378138
"344",-0.0126447618726019
"345",0.00435363142734359
"346",0.0108076795331279
"347",-0.0109535808354113
"348",-0.0100380475463664
"349",-0.00745560812226467
"350",-0.0035799074131055
"351",0.00199157030883105
"352",-0.024830741042631
"353",-0.00298050899918503
"354",0.00881211119305732
"355",-0.0189123952246785
"356",-0.00395261536689246
"357",0.00293151615149238
"358",-0.0163971806984555
"359",0.00455215132504303
"360",-0.00976295949563311
"361",-0.00352645722624951
"362",0.0280170792074175
"363",0.00430449326409635
"364",-0.0165626678852258
"365",-0.0155082594601136
"366",-0.0188001125080266
"367",0.00156563183288623
"368",-0.0164123828566125
"369",-0.00468318484646836
"370",0.0171037061380917
"371",0.00123667772127111
"372",-0.0217094773346129
"373",-0.0240274321839339
"374",0.00364878499868679
"375",0.0368102874276235
"376",-0.00796269310883906
"377",-0.0264895532996774
"378",-0.0375329056493548
"379",0.00335336777737163
"380",-0.0055798259513556
"381",-0.0045326911733288
"382",-0.0190084371285282
"383",0.00331232905487699
"384",-0.0267326849729111
"385",-0.042357439357905
"386",-0.0381321038222661
"387",-0.0313755239801647
"388",0.0524707049222496
"389",0.00100141205409977
"390",0.0160715526325415
"391",0.0546604925685035
"392",0.010512471651228
"393",0.0102493332243877
"394",-0.0288593816584933
"395",-0.0269279780709103
"396",-0.037679059662437
"397",0.0253236629617815
"398",0.0233232046948786
"399",0.0345578858404543
"400",0.00734041644896452
"401",-0.00492336082483503
"402",-0.0225495570171009
"403",0.036656247320512
"404",0.0161690501180534
"405",-0.000223544132787512
"406",0.0231688409290696
"407",-0.0112957195730463
"408",0.0109694799303167
"409",0.0154597873401568
"410",-0.021285717510305
"411",0.00477456688760643
"412",-0.0130536956350531
"413",-0.0199592827951692
"414",-0.00225542214807129
"415",-0.0018958036435392
"416",-0.0426481001759356
"417",0.0123127872737353
"418",-0.0140108565059448
"419",0.0147459033739791
"420",0.0120461170141922
"421",0.00850298965202438
"422",0.000726991100074097
"423",-0.0251135317212857
"424",0.000275674992076257
"425",0.00183746411449551
