"","x"
"1",-0.027685995335124
"2",-0.0201166430848207
"3",-0.0183089909996012
"4",-0.015933392713162
"5",-0.0170034284383551
"6",-0.0239981770705936
"7",-0.0197720756504349
"8",-0.0330992273803099
"9",-0.0214625587868105
"10",-0.02243591181465
"11",-0.0400718422331728
"12",-0.0332859486076696
"13",-0.0015434606506776
