"","x"
"1",-0.0321712165931203
"2",0.0112764863163353
"3",0.0116742842320186
"4",0.0236480997205426
"5",0.00429881725940184
"6",-0.00529475155102155
"7",0.00347061773557655
"8",0.00270862182023102
"9",0.0120608599738414
"10",-0.0139370080009389
"11",-0.00619174996913507
"12",-0.0120899852567895
"13",-0.0088112689604305
"14",-0.0218832814673071
"15",0.00197113602853705
"16",0.00028101499173161
"17",-0.000449661899908804
"18",-0.0265694129171958
"19",0.018604355333057
"20",0.00914589481068973
"21",-0.00343400232306124
"22",0.000930204739354679
"23",-0.00451740430032643
"24",-0.00530600798580494
"25",0.00474035118389082
"26",-0.0238680236809721
"27",-0.00520363769369325
"28",-0.0207346600922893
"29",0.00903607807307161
"30",0.0186699524752569
"31",-0.0147261621931865
"32",-0.00444582457737219
"33",-0.0284613188977243
"34",0.00831406273597501
"35",-0.00770756517223248
"36",-0.0131006476878479
"37",-0.0231052896904806
"38",0.0177424835755637
"39",0.00889083392752177
"40",0.000949362163137124
"41",0.0026587415953081
"42",0.0197043992323724
"43",-0.0191546198433166
"44",-0.0375141339148595
"45",0.0061569718704515
"46",0.0155223234896642
"47",-0.00821487139922361
"48",0.0018414210102069
"49",-0.0137554001317426
"50",0.0321128189064002
"51",0.0480960893408788
"52",-0.00333273180939031
"53",0.00799139783964442
"54",0.0210406324177868
"55",-0.0037338067310575
"56",0.0230296316306156
"57",-0.000641400776467904
"58",-0.0078478752127964
"59",-0.00817235053098386
"60",0.00752457223358149
"61",-0.00349744003596619
"62",-0.00532550986565461
"63",0.027098096047121
"64",-0.00510034031310624
"65",-0.0117953795582881
"66",0.00725569718751906
"67",-0.000251059919603946
"68",0.00673424358351049
"69",0.00894564306284806
"70",-0.0144521824740522
"71",-0.0182864031817509
"72",-0.0582161061711268
"73",0.0264986804338392
"74",0.0173213248292825
"75",-0.00862315934674029
"76",0.0157157158284704
"77",0.00570480109169758
"78",0.019857281310216
"79",-0.0162511341450262
"80",-0.00525704472797628
"81",-0.0142625473900395
"82",0.00722838458845843
"83",-0.00748834205566418
"84",-0.0236677799103138
"85",-0.00647407590315119
"86",0.0157561300471727
"87",0.00243420085731394
"88",-0.00632819197971379
"89",-0.0161652616425716
"90",0.017039911648622
"91",0.00599377649383293
"92",0.0185286722407323
"93",0.0116630849233115
"94",-0.0151889803375411
"95",0.000699864789448057
"96",-0.0140554562205661
"97",-0.00796530897758352
"98",-0.0114736269648024
"99",0.0107904469250411
"100",-0.0202727364038342
"101",-0.00239342678634991
"102",0.0218865782108395
"103",-0.000456068281327049
"104",0.0122658275571847
"105",0.013294387612401
"106",0.00190189168239208
"107",-0.00739926413822189
"108",0.0071736325769578
"109",-0.0134200584007029
"110",-0.00513655347791619
"111",-0.0047086063760009
"112",0.00544132719507395
"113",0.0062046740061632
"114",0.00251088891840467
