"","x"
"1",-0.0319678866277758
"2",0.00766519823102165
"3",0.012940094014515
"4",0.0249585631725424
"5",0.00695336718958279
"6",-0.00481220009062268
"7",0.00287627051418522
"8",0.0030982061071941
"9",0.0123649085844592
"10",-0.0125831505925286
"11",-0.00775620901882716
"12",-0.0127850224751072
"13",-0.0101683957443395
"14",-0.0228723653125261
"15",-0.000485309266334085
"16",0.000502279239969908
"17",-0.000418117364174589
"18",-0.0266198884302017
"19",0.0156218817289296
"20",0.0112342736121174
"21",-0.00240735600821723
"22",0.000544730611004113
"23",-0.00441298682259722
"24",-0.00581309631052195
"25",0.00414474040354458
"26",-0.0233359090902466
"27",-0.0078828745602751
"28",-0.0213187795877125
"29",0.00670856799189163
"30",0.0196842716256936
"31",-0.0126304199718094
"32",-0.00609886787825944
"33",-0.0289603722449667
"34",0.00511921862648484
"35",-0.00677429379245516
"36",-0.0139658384148661
"37",-0.0245758655006331
"38",0.0151488652358459
"39",0.0108824657750413
"40",0.00194737734661724
"41",0.00276530953495878
"42",0.0200028486807255
"43",-0.0169427587540674
"44",-0.0396642810881458
"45",0.00194592985264475
"46",0.0162134567917889
"47",-0.00647245728465776
"48",0.000919284070793057
"49",-0.013548696672613
"50",0.0305687457296616
"51",0.051700822160567
"52",0.00206615740837205
"53",0.00761729154372739
"54",0.0219376839706795
"55",-0.0013719505998826
"56",0.0226105038142427
"57",0.00194372478370716
"58",-0.00791987382606813
"59",-0.00905329136108789
"60",0.00660720835285528
"61",-0.00265279065891946
"62",-0.00571810501338317
"63",0.0265002961389207
"64",-0.0020585208933651
"65",-0.0123679037011178
"66",0.00593164052533779
"67",0.000563407656655957
"68",0.00670606156889065
"69",0.00970157635328917
"70",-0.0134480148475398
"71",-0.019908691671347
"72",-0.06026879416141
"73",0.0199637976145771
"74",0.0202958585603979
"75",-0.00667880347207899
"76",0.0147477476909738
"77",0.00746892391121403
"78",0.0204976574723018
"79",-0.0140221117145335
"80",-0.00708126940225597
"81",-0.0148526619396447
"82",0.0056273830439012
"83",-0.00667694037724749
"84",-0.0245083623721581
"85",-0.00913083497685743
"86",0.0150294011370367
"87",0.00420286025958766
"88",-0.00605494771094847
"89",-0.0168756147693105
"90",0.0152253263469806
"91",0.00790654313519844
"92",0.019201486511699
"93",0.013742968135249
"94",-0.0138797740319716
"95",-0.00100513084111056
"96",-0.0139768948964039
"97",-0.00954306409405717
"98",-0.0123677499869557
"99",0.00950250768179265
"100",-0.0190614855857988
"101",-0.00466908494245227
"102",0.0216179109190199
"103",0.00200074708007869
"104",0.0122146329141199
"105",0.0146712530717957
"106",0.00339421521474091
"107",-0.0071857727164008
"108",0.00634304930246133
"109",-0.0126148027530466
"110",-0.00664298382587621
"111",-0.00528519552427519
"112",0.00491277602714206
"113",0.00681547465807469
"114",0.00320737688760705
"115",-0.0248109629998708
"116",0.00751698914669087
"117",-0.0105278460492298
"118",0.00466713306801147
"119",-0.0109827677043842
"120",0.00144820228525152
"121",0.0135081486027471
"122",-0.00217966498279727
"123",0.00180751322091719
"124",-0.0121530195930363
"125",0.00339151764314028
"126",0.0112736465839691
"127",-0.00612032467207137
"128",-0.00102454850629716
"129",0.0146109408881513
"130",0.00263877772331058
"131",0.00765380327967017
"132",0.00607473375389857
"133",0.00107824329358736
"134",0.00228000734997273
"135",-0.000534822885466778
"136",-0.00606185542965602
"137",-0.00476089136641309
"138",0.0132634768503767
"139",-0.00868426769246779
"140",-0.00567090247867188
"141",0.000881083651562483
"142",-0.0171414893316895
"143",0.00465943435210644
"144",-0.00636516449407617
"145",0.000230220421704287
"146",0.00815842824106938
"147",0.00847104359074007
"148",0.00263041054103649
"149",0.00589695581717999
"150",0.00981554468473967
"151",0.0110905894248862
"152",-0.00536532569164494
"153",-0.000460410285434565
"154",0.0108833751718172
"155",0.0145800887367428
"156",-0.00831355168724608
"157",-0.00641157779600766
"158",0.0036869369863542
"159",-0.000348104360492578
"160",0.00291966444144883
"161",0.00567957974885793
"162",0.00109321540764843
"163",0.00346736734147211
"164",0.00126700717518549
"165",0.0054642470204681
"166",-0.00275722220186399
"167",-0.0104219480520586
"168",0.0089172867859869
"169",0.00323676813409469
"170",0.00217726135672456
"171",0.00465090533233684
"172",-0.00400117549079811
"173",-0.00399424642894606
"174",-0.00263648747250863
"175",0.0031133462334723
"176",-0.00417714441303736
"177",-0.00901709631859249
"178",-0.0155336453560945
"179",-0.0125385859151969
"180",-0.00300451828365
"181",-0.00963973520132276
"182",0.00617465989610049
"183",0.00838628593796088
"184",-0.00277195268065734
"185",-0.0169027145960989
"186",-0.00213018599002897
"187",0.018214276089186
"188",-0.0140770603549472
"189",0.00279953364216303
"190",0.00234845014753536
"191",0.0062266968263633
"192",-0.00486216963940157
"193",-0.0126641317308881
"194",-0.00400807088755921
"195",-0.00447305729222502
"196",-0.01103412117876
"197",-0.038279759475352
"198",0.0114197774105939
"199",0.00631296175547718
"200",-0.0141560513583479
"201",-0.0130786766451991
"202",0.0154145922617818
"203",0.0100837225206185
"204",0.00532481415047549
"205",0.0122390294065741
"206",-0.00510939453530998
"207",0.00445943764727037
"208",0.0206578401498814
"209",0.0251375986124738
"210",0.0149842677244656
"211",-0.00516035905542278
"212",-0.00247675217873362
"213",-0.00596176028816568
"214",0.0139672317001327
"215",-0.000642271684210114
"216",-0.00438448442215487
"217",-0.00716127699827222
"218",-0.0223319988585224
"219",-0.0105379159270275
"220",0.0145443311892036
"221",0.00421658224009968
"222",-0.00454926555673479
"223",-0.00299990183503106
"224",-0.01613210210813
"225",0.00125964641418602
"226",-0.0087696963729522
"227",0.00577285571012026
"228",0.00798010413009037
"229",-0.00284622130157186
"230",0.0110891258804879
"231",-0.019107507349899
"232",-0.00622953179082328
"233",0.0173821667077427
"234",0.0335634319982381
"235",-0.0181931650688129
"236",-0.00685874659771303
"237",0.00846313700495419
"238",0.00220818267768778
"239",0.00408677574122243
"240",0.00287093708802689
"241",-0.0108550902983396
"242",-0.0239910080563786
"243",0.0174152166821994
"244",-0.00350991213899868
"245",-0.0260439155284684
"246",0.0133329602201519
"247",0.0158557417783608
"248",0.00690976024189227
"249",0.0109004699014201
"250",0.00721032703291936
"251",-0.00688525229768388
"252",-0.013978642440421
"253",0.0262791168548329
"254",0.0000647464221797209
"255",-0.0235561514765159
"256",-0.00642661951407523
"257",-0.00503400313256055
"258",0.00247879747297627
"259",0.000834065901804346
"260",-0.00790917762722837
"261",0.0111260482313958
"262",-0.00508478915207888
"263",0.00811398278395766
"264",-0.00753732650649752
"265",-0.0018409218192442
"266",0.00664381591564085
"267",0.000490208178442637
"268",0.00769353818751481
"269",-0.00563530186803936
"270",0.0032219561257196
"271",0.0170317397786312
"272",0.00242800770958645
"273",0.00886611831245251
"274",-0.00995318712857113
"275",0.00809393874020503
"276",0.000277382383590692
"277",-0.00106331138916163
"278",-0.00617274497869724
"279",-0.00983032016956929
"280",0.014190294327068
"281",-0.00226892304510447
"282",-0.0103927248542575
"283",0.00770106071048922
"284",-0.00741933993985875
"285",-0.00734784378562155
"286",-0.0199409308870568
"287",-0.00213587042473378
"288",-0.00809632542539575
"289",0.0181225741581916
"290",0.00160531706818098
"291",-0.0134611847730792
"292",-0.00581461244495718
"293",0.00106231620450375
"294",0.00930308921519979
"295",0.00375910777708573
"296",0.0132878521526548
"297",0.0133760186916282
"298",-0.0185326393944517
"299",-0.0440888962374157
"300",0.00335538197791214
"301",-0.0304186400821604
"302",0.0022646027442613
"303",-0.0202910084563713
"304",0.0113688490566057
"305",-0.0226838736454109
"306",-0.0270605496649898
"307",-0.0130648971529747
"308",0.0110450680348196
"309",0.0204146895331142
"310",0.028623597084944
"311",-0.0134658280931483
"312",-0.000445210032096869
"313",0.00825972314062737
"314",-0.00935168744721498
"315",-0.0314931932233558
"316",-0.000278696603009957
"317",0.0417937220128315
"318",-0.00823151021724747
"319",0.00405995457776967
"320",0.0264458042873519
"321",-0.00597626991896832
"322",0.0102717204504611
"323",0.00438235887650502
"324",0.00605981898522976
"325",0.0389606561039508
"326",0.0116109045429217
"327",-0.00988396977300918
"328",-0.00571276870196185
"329",-0.00792926480769255
"330",0.0153781011627565
"331",0.00811975146404711
"332",0.0116549123718743
"333",-0.00574071469529223
"334",0.0143214925024418
"335",-0.000293996989377297
"336",-0.0076084654626822
"337",0.0133877924400532
"338",0.000127373853513526
"339",-0.00490024203904994
"340",-0.00205152494071574
"341",0.00382067590943256
"342",-0.00775475935846449
"343",0.00424268785188415
"344",0.000178696426307275
"345",0.0310093012570679
"346",0.00639361319306843
"347",0.00504119336382363
"348",0.00372540995168575
"349",-0.00678260650297791
"350",-0.0143717311971181
"351",-0.00000176285857510314
"352",-0.0104087628450007
"353",0.00187622596066844
"354",-0.0148536787874345
"355",0.00190209771528647
"356",0.0075704843556563
"357",0.00725368406129227
"358",0.0110058393751135
"359",-0.00833971492482126
"360",0.000784390955217628
"361",-0.0101006736056453
"362",-0.00617196530003224
"363",0.00184123065495949
"364",-0.00676590435695168
"365",-0.0176246191623912
"366",-0.00812892595074168
"367",0.00134392734499029
"368",-0.00435671861853464
"369",0.00425454551865153
"370",0.00691097268736102
"371",-0.00968215748331394
"372",-0.0106770240855282
"373",-0.00409371762282455
"374",-0.00394035603910409
"375",0.012106784780879
"376",-0.00465298834202198
"377",0.0079776173380605
"378",-0.00116473332403408
"379",-0.00890932244537496
"380",-0.022889353889825
"381",0.00208636747857902
"382",-0.0115786574128896
"383",0.00504757782252544
"384",0.023690005753098
"385",0.0082946074574364
"386",-0.00573022798118115
"387",0.012024906219668
"388",-0.00202282266024919
"389",0.00340563697000346
"390",-0.00272241260228027
"391",-0.0148510039792727
"392",-0.0193675298964199
"393",0.0139484922589895
"394",0.00657902304835093
"395",-0.00319552327399645
"396",-0.00185528809264658
"397",0.0114128848732132
"398",0.0000820725531266193
"399",0.0037729384467738
"400",-0.00320718497438941
"401",-0.0110691761983582
"402",0.0043096360743195
"403",-0.0153072779845692
"404",-0.00129620475464919
"405",0.0114181735707389
"406",0.00124288008519429
"407",-0.00036279467861202
"408",-0.00642048870575591
"409",0.00377498943178576
"410",-0.0142043836757012
"411",0.00606169056336438
"412",-0.0133755628761765
